day,interval,detid,flow,occ,error,city,speed
2017-11-13,49500,N51171S,216.0,4.69565217391304,1.0,bolton,46.0
2017-11-13,49500,N51171V,828.0,25.875,1.0,bolton,32.0
2017-11-13,49500,N51231N,552.0,22.08,1.0,bolton,25.0
2017-11-13,49500,N51231O,408.0,11.6571428571429,1.0,bolton,35.0
2017-11-13,49500,N51231P,252.0,14.8235294117647,1.0,bolton,17.0
2017-11-13,49500,N51232K,540.0,19.2857142857143,1.0,bolton,28.0
2017-11-13,49500,N51232L,588.0,21.7777777777778,1.0,bolton,27.0
2017-11-13,49500,N51241B,432.0,13.5,1.0,bolton,32.0
2017-11-13,49500,N51241D,552.0,18.4,1.0,bolton,30.0
2017-11-13,49500,N51241E,900.0,30.0,1.0,bolton,30.0
2017-11-13,49500,N51241F,624.0,36.7058823529412,1.0,bolton,17.0
2017-11-13,49500,N51242G,300.0,13.6363636363636,1.0,bolton,22.0
2017-11-13,49500,N51242H,984.0,30.75,1.0,bolton,32.0
2017-11-13,49500,N51242J,684.0,27.36,1.0,bolton,25.0
2017-11-13,49500,N51321X,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N51321S,1440.0,72.0,1.0,bolton,20.0
2017-11-13,49500,N51321R,72.0,0.9,1.0,bolton,80.0
2017-11-13,49500,N51321P,648.0,18.5142857142857,1.0,bolton,35.0
2017-11-13,49500,N51321T,708.0,29.5,1.0,bolton,24.0
2017-11-13,49500,N51381R,336.0,37.3333333333333,1.0,bolton,9.0
2017-11-13,49500,N51381Q,276.0,23.0,1.0,bolton,12.0
2017-11-13,49500,N51381M,288.0,9.6,1.0,bolton,30.0
2017-11-13,49500,N53141D,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53141B,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53141A,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53141C,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53211H,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53211I,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53211E,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53211G,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53222K,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53222J,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53222L,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N51261A,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N51261H,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N51261Y,132.0,3.06976744186047,1.0,bolton,43.0
2017-11-13,49500,N51261B,366.0,14.64,1.0,bolton,25.0
2017-11-13,49500,N51261Z,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N52161J,180.0,7.71428571428571,1.0,bolton,23.3333333333333
2017-11-13,49500,N51261X,132.0,3.06976744186047,1.0,bolton,43.0
2017-11-13,49500,N52161Q,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N52161L,300.0,17.1,1.0,bolton,17.5438596491228
2017-11-13,49500,N52171A,138.0,11.8441558441558,1.0,bolton,11.6513157894737
2017-11-13,49500,N52171M,252.0,42.0,1.0,bolton,6.0
2017-11-13,49500,N52171K,318.0,26.1038961038961,1.0,bolton,12.1820895522388
2017-11-13,49500,N52171O,156.0,13.4545454545455,1.0,bolton,11.5945945945946
2017-11-13,49500,N52172N,228.0,8.44444444444445,1.0,bolton,27.0
2017-11-13,49500,N52152E,336.0,7.81395348837209,1.0,bolton,43.0
2017-11-13,49500,N52151Y,456.0,10.6046511627907,1.0,bolton,43.0
2017-11-13,49500,N51311Z,480.0,9.05660377358491,1.0,bolton,53.0
2017-11-13,49500,N51311M,240.0,6.85714285714286,1.0,bolton,35.0
2017-11-13,49500,N51311A,636.0,19.875,1.0,bolton,32.0
2017-11-13,49500,N52151F,816.0,29.1428571428571,1.0,bolton,28.0
2017-11-13,49500,N52191L,576.0,48.0,1.0,bolton,12.0
2017-11-13,49500,N52191F,84.0,2.54545454545455,1.0,bolton,33.0
2017-11-13,49500,N52191C,576.0,41.1428571428572,1.0,bolton,14.0
2017-11-13,49500,N52211A,96.0,8.72727272727273,1.0,bolton,11.0
2017-11-13,49500,N52191E,156.0,6.24,1.0,bolton,25.0
2017-11-13,49500,N52211B,828.0,37.6363636363636,1.0,bolton,22.0
2017-11-13,49500,N52211D,432.0,14.4,1.0,bolton,30.0
2017-11-13,49500,N51381G,456.0,57.0,1.0,bolton,8.0
2017-11-13,49500,N51381C,732.0,24.4,1.0,bolton,30.0
2017-11-13,49500,N51331K,780.0,24.375,1.0,bolton,32.0
2017-11-13,49500,N51331A,552.0,14.5263157894737,1.0,bolton,38.0
2017-11-13,49500,N51381F,1068.0,178.0,1.0,bolton,6.0
2017-11-13,49500,N51381D,240.0,10.0,1.0,bolton,24.0
2017-11-13,49500,N51331Z,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N51341X,396.0,16.5,1.0,bolton,24.0
2017-11-13,49500,N51331L,144.0,8.47058823529412,1.0,bolton,17.0
2017-11-13,49500,N51341V,588.0,15.4736842105263,1.0,bolton,38.0
2017-11-13,49500,N51331B,600.0,18.1818181818182,1.0,bolton,33.0
2017-11-13,49500,N51341A,600.0,17.1428571428571,1.0,bolton,35.0
2017-11-13,49500,N51343U,672.0,24.8888888888889,1.0,bolton,27.0
2017-11-13,49500,N51342A,528.0,16.5,1.0,bolton,32.0
2017-11-13,49500,N51351S,528.0,17.6,1.0,bolton,30.0
2017-11-13,49500,N51341W,600.0,18.1818181818182,1.0,bolton,33.0
2017-11-13,49500,N51351N,756.0,27.0,1.0,bolton,28.0
2017-11-13,49500,N51351M,312.0,15.6,1.0,bolton,20.0
2017-11-13,49500,N51351B,720.0,22.5,1.0,bolton,32.0
2017-11-13,49500,N51352P,672.0,21.0,1.0,bolton,32.0
2017-11-13,49500,N51351J,624.0,26.0,1.0,bolton,24.0
2017-11-13,49500,N51352Q,504.0,20.16,1.0,bolton,25.0
2017-11-13,49500,N51391I,516.0,13.9459459459459,1.0,bolton,37.0
2017-11-13,49500,N51361O,1116.0,41.3333333333333,1.0,bolton,27.0
2017-11-13,49500,N51391F,504.0,18.6666666666667,1.0,bolton,27.0
2017-11-13,49500,N51391C,564.0,17.0909090909091,1.0,bolton,33.0
2017-11-13,49500,N51391E,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N51271H,468.0,16.7142857142857,1.0,bolton,28.0
2017-11-13,49500,N51271I,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N51271J,492.0,20.5,1.0,bolton,24.0
2017-11-13,49500,N53151Z,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53151B,84.0,4.94117647058824,1.0,bolton,17.0
2017-11-13,49500,N53231D,240.0,8.57142857142857,1.0,bolton,28.0
2017-11-13,49500,N53241V,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53151A,192.0,6.4,1.0,bolton,30.0
2017-11-13,49500,N53231G,288.0,96.0,1.0,bolton,3.0
2017-11-13,49500,N53231F,60.0,0.75,1.0,bolton,80.0
2017-11-13,49500,N53241W,612.0,22.6666666666667,1.0,bolton,27.0
2017-11-13,49500,N53251K,384.0,13.7142857142857,1.0,bolton,28.0
2017-11-13,49500,N53241X,72.0,12.0,1.0,bolton,6.0
2017-11-13,49500,N53291A,648.0,23.1428571428571,1.0,bolton,28.0
2017-11-13,49500,N53251L,156.0,3.25,1.0,bolton,48.0
2017-11-13,49500,N53291B,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53291C,804.0,29.7777777777778,1.0,bolton,27.0
2017-11-13,49500,N53411K,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53411A,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53291Z,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53411M,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53291Y,216.0,7.71428571428572,1.0,bolton,28.0
2017-11-13,49500,N53411P,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53411O,216.0,5.02325581395349,1.0,bolton,43.0
2017-11-13,49500,N53421R,348.0,9.94285714285714,1.0,bolton,35.0
2017-11-13,49500,N53481E,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53421S,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53481G,228.0,4.75,1.0,bolton,48.0
2017-11-13,49500,N53421U,960.0,23.4146341463415,1.0,bolton,41.0
2017-11-13,49500,N53261U,504.0,14.2918660287081,1.0,bolton,35.2648141948443
2017-11-13,49500,N53261V,84.0,2.7,1.0,bolton,31.1111111111111
2017-11-13,49500,N53481F,120.0,4.55735294117647,1.0,bolton,26.3310745401743
2017-11-13,49500,N53261F,726.0,33.0,1.0,bolton,22.0
2017-11-13,49500,N53261W,846.0,22.5320056899004,1.0,bolton,37.5465909090909
2017-11-13,49500,N53261Y,198.0,3.91143627262226,1.0,bolton,50.6207914943887
2017-11-13,49500,N53261X,978.0,24.190243902439,1.0,bolton,40.4295220810647
2017-11-13,49500,N53271R,582.0,19.8541666666667,1.0,bolton,29.3137460650577
2017-11-13,49500,N53271I,594.0,22.0,1.0,bolton,27.0
2017-11-13,49500,N53272A,540.0,22.08,1.0,bolton,24.4565217391304
2017-11-13,49500,N53281G,924.0,28.875,1.0,bolton,32.0
2017-11-13,49500,N53272E,294.0,10.2142857142857,1.0,bolton,28.7832167832168
2017-11-13,49500,N53272D,630.0,16.4675675675676,1.0,bolton,38.2570162481536
2017-11-13,49500,N53282H,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53272C,726.0,26.8888888888889,1.0,bolton,27.0
2017-11-13,49500,N53311D,1326.0,48.1984126984127,1.0,bolton,27.5112794335584
2017-11-13,49500,N53312B,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53312C,870.0,37.6666666666667,1.0,bolton,23.0973451327434
2017-11-13,49500,N53312S,594.0,19.3311688311688,1.0,bolton,30.7275780987571
2017-11-13,49500,N53313E,0.0,0.0,1.0,bolton,0.0
2017-11-13,49500,N53311L,114.0,3.64341085271318,1.0,bolton,31.2893617021277
2017-11-13,49500,N53312U,588.0,19.7638888888889,1.0,bolton,29.7512297962052
2017-11-13,49500,N53312T,864.0,37.4444444444444,1.0,bolton,23.0741839762611
2017-11-13,49500,N53381H,324.0,9.59210526315789,1.0,bolton,33.7777777777778
2017-11-13,49500,N53382G,642.0,18.5503685503686,1.0,bolton,34.6084768211921
2017-11-13,49500,N53391J,774.0,25.8,1.0,bolton,30.0
2017-11-13,49500,N53391K,114.0,3.8,1.0,bolton,30.0
2017-11-13,49500,N53391M,774.0,21.3428571428571,1.0,bolton,36.2650602409639
2017-11-13,49500,N53391Q,306.0,14.7703349282297,1.0,bolton,20.7172011661808
2017-11-13,49500,N53391N,1104.0,30.3654135338346,1.0,bolton,36.3571534690239
2017-11-13,49500,N52151B,60.0,0.75,1.0,bolton,80.0
2017-11-13,49500,N52151A,24.0,0.3,1.0,bolton,80.0
2017-11-15,42000,N51141G,1116.0,39.8571428571429,1.0,bolton,28.0
2017-11-15,42000,N51151A,312.0,8.21052631578947,1.0,bolton,38.0
2017-11-15,42000,N51151B,792.0,29.3333333333333,1.0,bolton,27.0
2017-11-15,42000,N51151D,720.0,22.5,1.0,bolton,32.0
2017-11-15,42000,N51161W,936.0,42.5454545454546,1.0,bolton,22.0
2017-11-15,42000,N51161X,156.0,5.57142857142857,1.0,bolton,28.0
2017-11-15,42000,N51161Y,828.0,29.5714285714286,1.0,bolton,28.0
2017-11-15,42000,N51161Z,228.0,5.5609756097561,1.0,bolton,41.0
2017-11-15,42000,N51171M,1488.0,67.6363636363637,1.0,bolton,22.0
2017-11-15,42000,N51171N,276.0,5.63265306122449,1.0,bolton,49.0
2017-11-15,42000,N51171R,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N51171S,216.0,4.69565217391304,1.0,bolton,46.0
2017-11-15,42000,N51171V,828.0,25.875,1.0,bolton,32.0
2017-11-15,42000,N51231N,552.0,22.08,1.0,bolton,25.0
2017-11-15,42000,N51231O,408.0,11.6571428571429,1.0,bolton,35.0
2017-11-15,42000,N51231P,252.0,14.8235294117647,1.0,bolton,17.0
2017-11-15,42000,N51232K,540.0,19.2857142857143,1.0,bolton,28.0
2017-11-15,42000,N51232L,588.0,21.7777777777778,1.0,bolton,27.0
2017-11-15,42000,N51241B,432.0,13.5,1.0,bolton,32.0
2017-11-15,42000,N51241D,552.0,18.4,1.0,bolton,30.0
2017-11-15,42000,N51241E,900.0,30.0,1.0,bolton,30.0
2017-11-15,42000,N51241F,624.0,36.7058823529412,1.0,bolton,17.0
2017-11-15,42000,N51242G,300.0,13.6363636363636,1.0,bolton,22.0
2017-11-15,42000,N51242H,984.0,30.75,1.0,bolton,32.0
2017-11-15,42000,N51242J,684.0,27.36,1.0,bolton,25.0
2017-11-15,42000,N51321X,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N51321S,1440.0,72.0,1.0,bolton,20.0
2017-11-15,42000,N51321R,72.0,0.9,1.0,bolton,80.0
2017-11-15,42000,N51321P,648.0,18.5142857142857,1.0,bolton,35.0
2017-11-15,42000,N51321T,708.0,29.5,1.0,bolton,24.0
2017-11-15,42000,N51381R,336.0,37.3333333333333,1.0,bolton,9.0
2017-11-15,42000,N51381Q,276.0,23.0,1.0,bolton,12.0
2017-11-15,42000,N51381M,288.0,9.6,1.0,bolton,30.0
2017-11-15,42000,N53141D,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53141B,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53141A,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53141C,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53211H,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53211I,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53211E,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53211G,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53222K,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53222J,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53222L,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N51261A,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N51261H,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N51261Y,96.0,2.59459459459459,,bolton,37.0
2017-11-15,42000,N51261B,318.0,10.6,,bolton,30.0
2017-11-15,42000,N51261Z,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N52161J,198.0,7.52,,bolton,26.3297872340426
2017-11-15,42000,N51261X,96.0,2.59459459459459,,bolton,37.0
2017-11-15,42000,N52161Q,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N52161L,240.0,15.1127819548872,,bolton,15.8805970149254
2017-11-15,42000,N52171A,114.0,19.0,1.0,bolton,6.0
2017-11-15,42000,N52171M,210.0,17.475,1.0,bolton,12.0171673819742
2017-11-15,42000,N52171K,234.0,30.3636363636364,,bolton,7.70658682634731
2017-11-15,42000,N52171O,84.0,1.05,1.0,bolton,80.0
2017-11-15,42000,N52172N,126.0,3.72,1.0,bolton,33.8709677419355
2017-11-15,42000,N52152E,336.0,7.81395348837209,1.0,bolton,43.0
2017-11-15,42000,N52151Y,456.0,10.6046511627907,1.0,bolton,43.0
2017-11-15,42000,N51311Z,480.0,9.05660377358491,1.0,bolton,53.0
2017-11-15,42000,N51311M,240.0,6.85714285714286,1.0,bolton,35.0
2017-11-15,42000,N51311A,636.0,19.875,1.0,bolton,32.0
2017-11-15,42000,N52151F,816.0,29.1428571428571,1.0,bolton,28.0
2017-11-15,42000,N52191L,576.0,48.0,1.0,bolton,12.0
2017-11-15,42000,N52191F,84.0,2.54545454545455,1.0,bolton,33.0
2017-11-15,42000,N52191C,576.0,41.1428571428572,1.0,bolton,14.0
2017-11-15,42000,N52211A,96.0,8.72727272727273,1.0,bolton,11.0
2017-11-15,42000,N52191E,156.0,6.24,1.0,bolton,25.0
2017-11-15,42000,N52211B,828.0,37.6363636363636,1.0,bolton,22.0
2017-11-15,42000,N52211D,432.0,14.4,1.0,bolton,30.0
2017-11-15,42000,N51381G,456.0,57.0,1.0,bolton,8.0
2017-11-15,42000,N51381C,732.0,24.4,1.0,bolton,30.0
2017-11-15,42000,N51331K,780.0,24.375,1.0,bolton,32.0
2017-11-15,42000,N51331A,552.0,14.5263157894737,1.0,bolton,38.0
2017-11-15,42000,N51381F,1068.0,178.0,1.0,bolton,6.0
2017-11-15,42000,N51381D,240.0,10.0,1.0,bolton,24.0
2017-11-15,42000,N51331Z,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N51341X,396.0,16.5,1.0,bolton,24.0
2017-11-15,42000,N51331L,144.0,8.47058823529412,1.0,bolton,17.0
2017-11-15,42000,N51341V,588.0,15.4736842105263,1.0,bolton,38.0
2017-11-15,42000,N51331B,600.0,18.1818181818182,1.0,bolton,33.0
2017-11-15,42000,N51341A,600.0,17.1428571428571,1.0,bolton,35.0
2017-11-15,42000,N51343U,672.0,24.8888888888889,1.0,bolton,27.0
2017-11-15,42000,N51342A,528.0,16.5,1.0,bolton,32.0
2017-11-15,42000,N51351S,528.0,17.6,1.0,bolton,30.0
2017-11-15,42000,N51341W,600.0,18.1818181818182,1.0,bolton,33.0
2017-11-15,42000,N51351N,756.0,27.0,1.0,bolton,28.0
2017-11-15,42000,N51351M,312.0,15.6,1.0,bolton,20.0
2017-11-15,42000,N51351B,720.0,22.5,1.0,bolton,32.0
2017-11-15,42000,N51352P,672.0,21.0,1.0,bolton,32.0
2017-11-15,42000,N51351J,624.0,26.0,1.0,bolton,24.0
2017-11-15,42000,N51352Q,504.0,20.16,1.0,bolton,25.0
2017-11-15,42000,N51391I,516.0,13.9459459459459,1.0,bolton,37.0
2017-11-15,42000,N51361O,1116.0,41.3333333333333,1.0,bolton,27.0
2017-11-15,42000,N51391F,504.0,18.6666666666667,1.0,bolton,27.0
2017-11-15,42000,N51391C,564.0,17.0909090909091,1.0,bolton,33.0
2017-11-15,42000,N51391E,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N51271H,366.0,13.36,,bolton,27.3952095808383
2017-11-15,42000,N51271I,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N51271J,534.0,11.79,,bolton,45.29262086514
2017-11-15,42000,N53151Z,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53151B,24.0,0.3,1.0,bolton,80.0
2017-11-15,42000,N53231D,240.0,11.7647058823529,,bolton,20.4
2017-11-15,42000,N53241V,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53151A,150.0,5.66571428571429,,bolton,26.4750378214826
2017-11-15,42000,N53231F,72.0,0.9,1.0,bolton,80.0
2017-11-15,42000,N53241W,522.0,20.7777777777778,,bolton,25.1229946524064
2017-11-15,42000,N53251K,270.0,6.43928571428572,,bolton,41.9301164725458
2017-11-15,42000,N53241X,72.0,1.84090909090909,1.0,bolton,39.1111111111111
2017-11-15,42000,N53291A,504.0,12.5678571428571,,bolton,40.1023017902813
2017-11-15,42000,N53251L,150.0,4.03636363636364,,bolton,37.1621621621622
2017-11-15,42000,N53291B,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53291C,504.0,22.8771929824561,,bolton,22.0306748466258
2017-11-15,42000,N53411K,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53411A,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53291Z,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53411M,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53291Y,180.0,4.175,,bolton,43.1137724550898
2017-11-15,42000,N53411P,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53411O,138.0,2.19948979591837,,bolton,62.7418232428671
2017-11-15,42000,N53421R,306.0,18.0,,bolton,17.0
2017-11-15,42000,N53481E,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53421S,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53481G,276.0,5.19078947368421,,bolton,53.171102661597
2017-11-15,42000,N53421U,402.0,10.05,,bolton,40.0
2017-11-15,42000,N53261U,450.0,13.2415584415584,,bolton,33.9839152608866
2017-11-15,42000,N53261V,84.0,2.16428571428571,1.0,bolton,38.8118811881188
2017-11-15,42000,N53481F,30.0,0.375,1.0,bolton,80.0
2017-11-15,42000,N53261F,732.0,45.3428571428572,,bolton,16.1436672967864
2017-11-15,42000,N53261W,846.0,15.9256097560976,,bolton,53.1219848380427
2017-11-15,42000,N53261Y,222.0,51.3584905660378,,bolton,4.32255694342395
2017-11-15,42000,N53261X,1020.0,24.2314237095859,,bolton,42.0941011235955
2017-11-15,42000,N53271R,570.0,19.7285714285714,,bolton,28.8921071687183
2017-11-15,42000,N53271I,468.0,18.6944444444444,,bolton,25.0341753343239
2017-11-15,42000,N53272A,576.0,21.4,,bolton,26.9158878504673
2017-11-15,42000,N53281G,996.0,35.115,,bolton,28.3639470311833
2017-11-15,42000,N53272E,276.0,9.48571428571429,,bolton,29.0963855421687
2017-11-15,42000,N53272D,510.0,16.1686046511628,,bolton,31.5426105717368
2017-11-15,42000,N53282H,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53272C,756.0,45.2222222222222,,bolton,16.7174447174447
2017-11-15,42000,N53311D,996.0,30.7714285714286,,bolton,32.3676880222841
2017-11-15,42000,N53312B,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53312C,690.0,26.6044444444444,,bolton,25.9355162044771
2017-11-15,42000,N53312S,408.0,12.6022727272727,,bolton,32.3751127141569
2017-11-15,42000,N53313E,0.0,0.0,1.0,bolton,0.0
2017-11-15,42000,N53311L,84.0,1.2640243902439,1.0,bolton,66.4544138929088
2017-11-15,42000,N53312U,540.0,18.7490909090909,,bolton,28.8013964313421
2017-11-15,42000,N53312T,690.0,26.5866666666667,,bolton,25.9528585757272
2017-11-15,42000,N53381H,282.0,5.37987804878049,,bolton,52.4175450527032
2017-11-15,42000,N53382G,462.0,14.8181818181818,,bolton,31.1779141104295
2017-11-15,42000,N53391J,744.0,26.6625,,bolton,27.9043600562588
2017-11-15,42000,N53391K,222.0,7.40952380952381,1.0,bolton,29.9614395886889
2017-11-15,42000,N53391M,498.0,14.3675675675676,,bolton,34.6613995485327
2017-11-15,42000,N53391Q,300.0,14.6698564593301,,bolton,20.4500978473581
2017-11-15,42000,N53391N,960.0,28.7837837837838,,bolton,33.3521126760563
2017-11-15,42000,N52151B,60.0,0.75,1.0,bolton,80.0
2017-11-15,42000,N52151A,24.0,0.3,1.0,bolton,80.0
2017-11-15,42300,N51141G,1116.0,39.8571428571429,1.0,bolton,28.0
2017-11-15,42300,N51151A,312.0,8.21052631578947,1.0,bolton,38.0
2017-11-15,42300,N51151B,792.0,29.3333333333333,1.0,bolton,27.0
2017-11-15,42300,N51151D,720.0,22.5,1.0,bolton,32.0
2017-11-15,42300,N51161W,936.0,42.5454545454546,1.0,bolton,22.0
2017-11-15,42300,N51161X,156.0,5.57142857142857,1.0,bolton,28.0
2017-11-15,42300,N51161Y,828.0,29.5714285714286,1.0,bolton,28.0
2017-11-15,42300,N51161Z,228.0,5.5609756097561,1.0,bolton,41.0
2017-11-15,42300,N51171M,1488.0,67.6363636363637,1.0,bolton,22.0
2017-11-15,42300,N51171N,276.0,5.63265306122449,1.0,bolton,49.0
2017-11-15,42300,N51171R,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N51171S,216.0,4.69565217391304,1.0,bolton,46.0
2017-11-15,42300,N51171V,828.0,25.875,1.0,bolton,32.0
2017-11-15,42300,N51231N,552.0,22.08,1.0,bolton,25.0
2017-11-15,42300,N51231O,408.0,11.6571428571429,1.0,bolton,35.0
2017-11-15,42300,N51231P,252.0,14.8235294117647,1.0,bolton,17.0
2017-11-15,42300,N51232K,540.0,19.2857142857143,1.0,bolton,28.0
2017-11-15,42300,N51232L,588.0,21.7777777777778,1.0,bolton,27.0
2017-11-15,42300,N51241B,432.0,13.5,1.0,bolton,32.0
2017-11-15,42300,N51241D,552.0,18.4,1.0,bolton,30.0
2017-11-15,42300,N51241E,900.0,30.0,1.0,bolton,30.0
2017-11-15,42300,N51241F,624.0,36.7058823529412,1.0,bolton,17.0
2017-11-15,42300,N51242G,300.0,13.6363636363636,1.0,bolton,22.0
2017-11-15,42300,N51242H,984.0,30.75,1.0,bolton,32.0
2017-11-15,42300,N51242J,684.0,27.36,1.0,bolton,25.0
2017-11-15,42300,N51321X,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N51321S,1440.0,72.0,1.0,bolton,20.0
2017-11-15,42300,N51321R,72.0,0.9,1.0,bolton,80.0
2017-11-15,42300,N51321P,648.0,18.5142857142857,1.0,bolton,35.0
2017-11-15,42300,N51321T,708.0,29.5,1.0,bolton,24.0
2017-11-15,42300,N51381R,336.0,37.3333333333333,1.0,bolton,9.0
2017-11-15,42300,N51381Q,276.0,23.0,1.0,bolton,12.0
2017-11-15,42300,N51381M,288.0,9.6,1.0,bolton,30.0
2017-11-15,42300,N53141D,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N53141B,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N53141A,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N53141C,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N53211H,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N53211I,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N53211E,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N53211G,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N53222K,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N53222J,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N53222L,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N51261A,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N51261H,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N51261Y,108.0,2.7,,bolton,40.0
2017-11-15,42300,N51261B,264.0,11.0,,bolton,24.0
2017-11-15,42300,N51261Z,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N52161J,132.0,4.88,,bolton,27.0491803278689
2017-11-15,42300,N51261X,102.0,2.55,,bolton,40.0
2017-11-15,42300,N52161Q,0.0,0.0,1.0,bolton,0.0
2017-11-15,42300,N52161L,276.0,17.8991596638655,,bolton,15.4197183098592
2017-11-15,42300,N52171A,102.0,12.4285714285714,1.0,bolton,8.20689655172414
2017-11-15,42300,N52171M,234.0,20.475,1.0,bolton,11.4285714285714
2017-11-15,42300,N52171K,312.0,41.3333333333333,,bolton,7.54838709677419
2017-11-15,42300,N52171O,138.0,5.95909090909091,1.0,bolton,23.1578947368421
2017-11-15,42300,N52172N,150.0,4.85,1.0,bolton,30.9278350515464
2017-11-15,42300,N52152E,336.0,7.81395348837209,1.0,bolton,43.0
2017-11-15,42300,N52151Y,456.0,10.6046511627907,1.0,bolton,43.0
2017-11-15,42300,N51311Z,480.0,9.05660377358491,1.0,bolton,53.0
2017-11-15,42300,N51311M,240.0,6.85714285714286,1.0,bolton,35.0
2017-11-15,42300,N51311A,636.0,19.875,1.0,bolton,32.0
2017-11-15,42300,N52151F,816.0,29.1428571428571,1.0,bolton,28.0
2017-11-15,42300,N52191L,576.0,48.0,1.0,bolton,12.0
2017-11-15,42300,N52191F,84.0,2.54545454545455,1.0,bolton,33.0
2017-11-15,42300,N52191C,576.0,41.1428571428572,1.0,bolton,14.0
